ResponseId,condition,choice_set,choice_set_size,choice,scale_target_normalized
R_Q6P2tUq7kCuaJXz,extreme_beginning,D'E'F',p,0,0.529411765
R_ZCxlwL38k2Y4XBL,extreme_middle,D'E'F',p,0,0.428571429
R_87zxluygDJqkubL,extreme_beginning,D'E'F',p,0,0.377777778
R_1CIbvNq3rd6jJCc,control,D'E'F',p,0,1
R_3jeUJoQWtRNIpy9,extreme_beginning,D'E'F',p,0,0.303030303
R_3eensGQIpV8ks9O,extreme_middle,D'E'F',p,0,0.408163265
R_3HHXuWa3aZ8iRRE,extreme_middle,D'E'F',p,0,0.12
R_3kdEb1fUltYTRi8,control,D'E'F',p,0,0.467741935
R_UDUp9fMaFiQdUA1,extreme_middle,D'E'F',p,0,0.352941176
R_12xKRjBSCIt8i8V,extreme_middle,D'E'F',p,0,0.5
R_2uV3QHONdb1jkb6,control,D'E'F',p,0,0.592592593
R_XzGUqOf4q9wKBgd,extreme_beginning,D'E'F',p,1,0.486486486
R_PAQ7h6HQbcIT9kJ,extreme_middle,D'E'F',p,1,0.416666667
R_PZfwITUKHIkILrb,extreme_middle,D'E'F',p,0,0.397260274
R_20UVJPef9p44Wja,extreme_beginning,D'E'F',p,0,1
R_3KDb7NmvoKPVrDJ,extreme_beginning,D'E'F',p,1,0.5625
R_3L4Qyhfmnsz1Wze,extreme_middle,D'E'F',p,0,0.27027027
R_ZaeFrw48MuYqHDz,extreme_middle,D'E'F',p,0,0
R_11jf9g9HOvA9Hw1,extreme_beginning,D'E'F',p,1,0.452830189
R_2Vn0k59hAbnteNi,extreme_beginning,D'E'F',p,0,0
R_1LbeUQyn11h7KZI,control,D'E'F',p,0,0.014084507
R_3JygPGTcTZNcuMG,extreme_beginning,D'E'F',p,0,0
R_10IpmRXEfPDGbP4,control,D'E'F',p,0,0.266666667
R_1OAINopQQU6CcW9,extreme_middle,D'E'F',p,0,0
R_1E6t3LW6mjNy0ea,control,D'E'F',p,0,0.43
R_2dyEyfcqtzTwqCS,extreme_middle,D'E'F',p,0,0.833333333
R_3OizJfTanwBirBM,extreme_middle,D'E'F',p,0,0.411764706
R_3m7F4twxazA0AoR,extreme_beginning,D'E'F',p,0,0
R_1fZV7l54ttGoEjT,extreme_beginning,D'E'F',p,0,0.289473684
R_Du8bd3h8iByQJTb,extreme_middle,D'E'F',p,0,0
R_2Y6cVBBI1Dg3dN2,extreme_beginning,D'E'F',p,1,0.583333333
R_2wMR3FP5Sdt5iGP,extreme_middle,D'E'F',p,0,0
R_2Tq9gqnNdcluzL0,extreme_middle,D'E'F',p,0,0.016666667
R_ODvaSQStnhdxT2N,control,D'E'F',p,0,0.875
R_27eceNzkTyl4X9T,extreme_beginning,D'E'F',p,0,0.411764706
R_aVi1HbnEACTeaNH,extreme_middle,D'E'F',p,0,0
R_3hFHpbj00wffHxO,control,D'E'F',p,0,1
R_334nSdkSdB8u3db,extreme_middle,D'E'F',p,0,0
R_1EQc2x2NRAU7d2V,extreme_beginning,D'E'F',p,0,0
R_3hcsd89Vjikg2pY,extreme_beginning,D'E'F',p,0,0.2
R_3qfEsZdvSIdUUJL,extreme_middle,D'E'F',p,0,0
R_2f1aTU8zTu7qwPg,extreme_beginning,D'E'F',p,0,0
R_1d5Mr46qAbiRe4s,control,D'E'F',p,0,0
R_2R9OWnjG94tHmuB,extreme_middle,D'E'F',p,0,0.4375
R_2aWCa6XSPqQvbzU,extreme_beginning,D'E'F',p,0,1
R_1OUdJdvv6MyI3eQ,control,D'E'F',p,0,1
R_1FEAeJICnN1PFwy,extreme_middle,D'E'F',p,0,0.276923077
R_1gBIJDDrZcY1qYO,extreme_middle,D'E'F',p,0,0.428571429
R_snS7uBsdacsUaEp,extreme_beginning,D'E'F',p,0,0.134328358
R_81AcvI1CnwAI7bb,extreme_beginning,D'E'F',p,0,0.152542373
R_2bW3vHOIhQ6MHBX,control,D'E'F',p,0,0
R_2sZUF3mMa7Wa8X2,control,D'E'F',p,0,0.426666667
R_1fZwf4P9WI7xTlv,extreme_middle,D'E'F',p,0,0
R_3GBBxWf8KIp87cN,extreme_middle,D'E'F',p,0,0.25
R_2ZIAIyq3bFUbSoX,extreme_beginning,D'E'F',p,1,0.411764706
R_1kTjc6HhQ3XRj5u,extreme_beginning,D'E'F',p,0,0
R_5gOrpO1XksoXOx3,extreme_middle,D'E'F',p,0,0.25
R_2dhCbgWjCZBztGI,control,D'E'F',p,0,0.020833333
R_2bJXrwW77FSRrue,control,D'E'F',p,0,1
R_3k54F49JgDBU0MN,extreme_beginning,D'E'F',p,0,0
R_3gMypTIjmBfkDG5,extreme_middle,D'E'F',p,0,0
R_1DUqXXEhO7GXewW,extreme_beginning,D'E'F',p,0,0
R_3XgQDNoFyaqGF7b,extreme_beginning,D'E'F',p,0,0
R_9MsIPEgXojIAHct,extreme_middle,D'E'F',p,0,0.484848485
R_2wTStqoEZkYk9EA,extreme_beginning,D'E'F',p,0,0.648148148
R_rrI6KdCTGu2upQ5,extreme_middle,D'E'F',p,0,0
R_3iEeiwrtl6cnooZ,extreme_middle,D'E'F',p,0,0.4
R_AKEEVSkyqtfRFjb,extreme_beginning,D'E'F',p,0,0.55
R_79gUCAarC7WYj17,extreme_beginning,D'E'F',p,0,0.393939394
R_2Ebm3yPCHMPFyF4,extreme_beginning,D'E'F',p,0,1
R_1jq8JVIt44WkyJE,control,D'E'F',p,0,0.242857143
R_Qh13TT6drQfhnEZ,extreme_beginning,D'E'F',p,0,0.375
R_2y1ViMGcSDQVebE,extreme_beginning,D'E'F',p,0,1
R_1Bp7c8pYjMjNV0B,extreme_middle,D'E'F',p,0,0.538461538
R_2X5JooHhzwd5JIV,control,D'E'F',p,0,0.714285714
R_1n77b5fv0LqUh5o,extreme_beginning,D'E'F',p,0,0.157142857
R_1dzc59H3zpH5PbK,extreme_middle,D'E'F',p,0,1
R_22D1AIBWDXMpcWJ,extreme_beginning,D'E'F',p,0,0
R_1JUxV7Uyh6g8OPj,extreme_middle,D'E'F',p,0,0
R_V4jQGf38sGpcoO5,extreme_middle,D'E'F',p,1,0.821428571
R_r2UAJAsIQCztTxf,extreme_beginning,D'E'F',p,0,0.571428571
R_sBZdc0S1CIPKuQx,extreme_middle,D'E'F',p,0,0.184210526
R_27sCzpZL2UMxKjP,extreme_middle,D'E'F',p,0,0
R_2zUzcddaDQfMThu,extreme_middle,D'E'F',p,0,0.642857143
R_2xy09A2RJnBAWxZ,control,D'E'F',p,0,0
R_1M3ucrpmAvHyY6E,control,D'E'F',p,0,0.294117647
R_3F4hvu2UzlXpPUW,extreme_beginning,D'E'F',p,0,0.266666667
R_1r7ZwXJpwwqwPnE,extreme_middle,D'E'F',p,0,0.315789474
R_2X0tCji3HMSSIZv,extreme_beginning,D'E'F',p,0,1
R_dmwxDDId9vJJ20x,control,D'E'F',p,0,0.066666667
R_2sR6j83jqLmWtx9,control,D'E'F',p,0,0
R_Y2ZEXyrbahkkyuB,extreme_beginning,D'E'F',p,0,0.5
R_1ohd8qxNg8Sxqtu,extreme_middle,D'E'F',p,0,0.432432432
R_1fZP66sxor6EhvJ,extreme_middle,D'E'F',p,0,0.952380952
R_2WwItCnj4QseuGu,extreme_beginning,D'E'F',p,0,0.2
R_33C4uwZcxk9SL40,extreme_beginning,D'E'F',p,0,0.333333333
R_p4ufO27aSNJdPMZ,extreme_middle,D'E'F',p,0,1
R_3DjqYPZdzryQktG,control,D'E'F',p,0,0.517857143
R_2PtGmoMwW1aM1Lb,extreme_beginning,D'E'F',p,0,0.096774194
R_OIjHcwnB4aGR8xr,extreme_middle,D'E'F',p,0,0.290322581
R_22zybNEgoSQ7SWU,extreme_beginning,D'E'F',p,0,0.038461538
R_vleGDbFAhsBz8OZ,extreme_middle,D'E'F',p,0,0
R_2wF74uiu9NMtaE2,extreme_middle,D'E'F',p,0,0.058823529
R_2QG2KWHJVUHgfTo,extreme_beginning,D'E'F',p,0,0.238095238
R_2diK4mjiKoVFEpM,control,D'E'F',p,0,0
R_2cth9TMZZEiEcB2,extreme_beginning,D'E'F',p,0,0.516666667
R_1dBlMj4jMuUbAOa,extreme_beginning,D'E'F',p,0,1
R_1C9My7kKs6utdts,extreme_middle,D'E'F',p,0,0.428571429
R_115922OOE2NtOc6,extreme_beginning,D'E'F',p,0,0.166666667
R_2ePZ5v1BJwU99nq,extreme_beginning,D'E'F',p,1,0.352941176
R_rjoxQ1HPFSj7u49,extreme_middle,D'E'F',p,0,0.063829787
R_2rBgSKf1EXJVmpN,control,D'E'F',p,0,0
R_2R3RIAqz3h2RpQz,extreme_beginning,D'E'F',p,0,0
R_O2lacFQFnZgxYRj,control,D'E'F',p,1,0
R_1hZ3Ji3V7Jg9tl7,extreme_middle,D'E'F',p,0,0
R_2dtEpg74yWdSIDs,extreme_middle,D'E'F',p,0,0
R_1jAL8OBPmuXuZ1O,extreme_beginning,D'E'F',p,0,0
R_3j0DHK14oRwcgLd,extreme_beginning,D'E'F',p,0,0
R_2aP0txvbRjpK6LE,extreme_middle,D'E'F',p,0,0
R_2fBZNjfoGe1pYep,control,D'E'F',p,0,0
R_RC6zyQWFmnlUupX,extreme_beginning,D'E'F',p,0,0.16
R_DI6NpKHg4TNRgaZ,control,D'E'F',p,0,0
R_1kTAE1CCDW1zk9I,extreme_beginning,D'E'F',p,0,0
R_2U4Jv325MtzBmGp,extreme_middle,D'E'F',p,0,0
R_2CPJL1MKUZWoqmT,extreme_beginning,D'E'F',p,0,0.1875
R_soh3tWe1pfyFWMN,extreme_middle,D'E'F',p,0,0
R_1LHGgZDcm4GUMa6,extreme_beginning,D'E'F',p,0,0.416666667
R_VPz9IuygCg123N7,extreme_beginning,D'E'F',p,0,0.805555556
R_1rAISPUBdXPpNzR,extreme_middle,D'E'F',p,0,0.813953488
R_3dSQsPe5eTYxmVR,control,D'E'F',p,0,0
R_2azU06Q49wxS2XV,extreme_middle,D'E'F',p,0,0.277777778
R_2fvpY9qP9yuMSgn,extreme_beginning,D'E'F',p,0,0.131147541
R_3hmRb0WvZwQgmsv,extreme_beginning,D'E'F',p,0,0.090909091
R_2UViJAUEbyaZ6Wp,control,D'E'F',p,0,0.048780488
R_2E0L3aVGjT8Yx3q,extreme_beginning,D'E'F',p,0,0
R_1OoxpaLpeTpMmKI,extreme_middle,D'E'F',p,0,0.485714286
R_1LUzmSKMZbhgdFc,control,D'E'F',p,0,0
R_1IzrwBHZGST1EGq,extreme_middle,D'E'F',p,0,0.336842105
R_A0uec2hntQgSlmV,extreme_beginning,D'E'F',p,0,0.304347826
R_11gYxxlX7uEOvfx,extreme_middle,D'E'F',p,0,0.44
R_siXtV5VJ3El64RH,extreme_middle,D'E'F',p,0,0
R_3LaGOXG4j2gtGDd,extreme_beginning,D'E'F',p,0,0.775
R_ZpIMowiEXUxIRpv,extreme_beginning,D'E'F',p,0,0.222222222
R_R4zSs0Ksq5RRtXH,extreme_middle,D'E'F',p,0,0
R_2fxnC7VwrpAYGlH,control,D'E'F',p,1,0.46
R_3iUwV68wvDyL4Ac,extreme_beginning,D'E'F',p,0,0.217391304
R_3rVDOhlUKVIVOy8,extreme_beginning,D'E'F',p,0,0.217948718
R_3ebkSHwcSRnt4Kz,extreme_middle,D'E'F',p,0,0.107142857
R_3qqB5WZeaMdJUjz,control,D'E'F',p,0,0.31147541
R_3rM7SsBKKknMRPK,extreme_middle,D'E'F',p,0,0
R_31zQ8HtzyGzf485,control,D'E'F',p,0,0.636363636
R_2QiAfuqVLNA2QTI,extreme_middle,D'E'F',p,0,1
R_31Wow1Nf0reV9pA,extreme_beginning,D'E'F',p,0,0.166666667
R_0fAHG53e9BzvIop,extreme_middle,D'E'F',p,1,1
R_1msyh5ArFAzGmnN,extreme_beginning,D'E'F',p,0,0
R_3hDVLFJBvBq7sHU,extreme_beginning,D'E'F',p,1,1
R_1Cvel0pKdHpF6cI,extreme_beginning,D'E'F',p,0,0.506493506
R_1OB4o2h0znO8hGZ,extreme_middle,D'E'F',p,0,0
R_3oC9QECYiF9N4dp,extreme_beginning,D'E'F',p,0,0.571428571
R_20uprynKWoZhQVb,control,D'E'F',p,0,0.356164384
R_3noyWd6q3ziZZ0i,control,D'E'F',p,0,0
R_11ZaSthoaP2jbDu,extreme_beginning,D'E'F',p,0,0.032258065
R_3Mb31cweGMJLsxL,extreme_beginning,D'E'F',p,0,0.583333333
R_DnK3552PD4CaqGd,extreme_beginning,D'E'F',p,0,0.40625
R_bjcGrVDJm3FGidz,control,D'E'F',p,1,0.8
R_3RlRdlruXDmoXP2,extreme_beginning,D'E'F',p,0,0
R_3Gxg29uvE2mxViF,extreme_beginning,D'E'F',p,0,0.346153846
R_d6EDDBjZTL6tD8d,extreme_middle,D'E'F',p,0,0.345238095
R_ApnOdjKL0EY5UD7,extreme_middle,D'E'F',p,0,0
R_PYEXvce2zz1Vuud,extreme_middle,D'E'F',p,0,0.352941176
R_3ptpQqAilIWLKNV,control,D'E'F',p,0,1
R_3nwP1wDUUC5PJRk,extreme_middle,D'E'F',p,0,0
R_SGz8IoWXEfw267n,extreme_beginning,D'E'F',p,0,0
R_plyCkFdSTZqzINX,control,D'E'F',p,0,0
R_paVvs3seDUerjP3,extreme_beginning,D'E'F',p,0,1
R_3OjZ5aWGqHMa6u7,extreme_beginning,D'E'F',p,0,0
R_3PzXvy5ob36pNNB,control,D'E'F',p,0,0.283333333
R_27DrEAOAsYZGycK,control,D'E'F',p,0,0.328571429
R_sX901zkz5coDeQp,extreme_middle,D'E'F',p,0,1
R_1NrG4QDITrefyxv,extreme_beginning,D'E'F',p,0,0.318681319
R_QaiDsq66bGVWi7T,extreme_middle,D'E'F',p,0,0
R_Dcv0KOWIhl3ESRP,extreme_beginning,D'E'F',p,1,0.916666667
R_11YfuJavBSwSC74,control,D'E'F',p,1,0.631578947
R_3OevvCLIHYQgssI,extreme_beginning,D'E'F',p,1,0.228571429
R_2pKJLpSwHFEj8mC,extreme_middle,D'E'F',p,0,0.3125
R_1IauLGKI4jN9Lke,extreme_middle,D'E'F',p,0,0
R_117TfDycgJ2HCAm,extreme_middle,D'E'F',p,0,0
R_2Tt4UmRYC2DeiGA,extreme_middle,D'E'F',t,0,0
R_1NaAF0HluXYXMeA,control,D'E'F',t,1,0.5
R_3HNCLqLgHOTkhhd,extreme_middle,D'E'F',t,0,0.592592593
R_2dg4sZFd2KCEISv,extreme_middle,D'E'F',t,0,0.361111111
R_23ajcBd4EYoOkov,extreme_beginning,D'E'F',t,0,0.530612245
R_3Huhr9Q6UbLUJnJ,extreme_middle,D'E'F',t,0,0
R_3j73QltNY1z0lCr,extreme_middle,D'E'F',t,0,0.113402062
R_e3wh0NPn76KrjUd,extreme_middle,D'E'F',t,0,0.333333333
R_RKpbYt2LZ3CB6rT,control,D'E'F',t,0,0.522727273
R_2fJLJaf4Ak5VbT8,extreme_beginning,D'E'F',t,1,0.416666667
R_3L5YHoCTMVypN2X,extreme_beginning,D'E'F',t,0,0
R_1eJC63DTf8hHaJs,extreme_middle,D'E'F',t,0,0.638888889
R_1dMKTXIuttYDcob,extreme_beginning,D'E'F',t,0,0.136363636
R_4JFu2mU11rtivuh,extreme_middle,D'E'F',t,0,0
R_2bN2ZPg1yl1bIB1,control,D'E'F',t,0,0
R_7WE5NNzlHqT2yat,control,D'E'F',t,0,0
R_2UhNbsX9zLbv3JV,extreme_beginning,D'E'F',t,1,0.52173913
R_3rIBQPznLznDeQO,extreme_middle,D'E'F',t,0,0.3
R_1nT2M48KDb8nqcT,extreme_middle,D'E'F',t,0,0.262295082
R_6u2eaAQ2SwTSvId,extreme_middle,D'E'F',t,0,0
R_2Se7fKasABAXkw8,extreme_beginning,D'E'F',t,0,0.15625
R_3KpdkBoOVav79dF,control,D'E'F',t,0,0
R_1i3xPSyUPUMfzrM,extreme_middle,D'E'F',t,0,0.416666667
R_5pcfzHjojppLwhr,extreme_middle,D'E'F',t,1,0.46875
R_1pRUIRay523xpd5,extreme_beginning,D'E'F',t,0,0.361111111
R_1IK1y0XW6oAyMRm,extreme_beginning,D'E'F',t,0,1
R_31voShjqNlH5WRA,extreme_beginning,D'E'F',t,0,0.1
R_Ua2UbL5GJdUH9XX,extreme_middle,D'E'F',t,0,0.214285714
R_1E9SgwPx712f24F,control,D'E'F',t,0,0.626666667
R_31LCVbElMEDqrHI,extreme_middle,D'E'F',t,0,0.224137931
R_1MKSXXMVur3q2yV,control,D'E'F',t,0,0
R_qJBa5CjHouEdxNT,extreme_middle,D'E'F',t,0,0
R_1oi2JHMzKoBor9p,extreme_middle,D'E'F',t,0,0.012345679
R_efJW6lrZm7qkgNP,control,D'E'F',t,0,0
R_1jeJAlcvufD0ruJ,extreme_beginning,D'E'F',t,0,0.432432432
R_2f2pW1CFRKjhweY,extreme_beginning,D'E'F',t,0,0.416666667
R_3G1gAeDzGiv99gO,extreme_middle,D'E'F',t,0,0.404040404
R_2rDGfSNvZV4aIhn,extreme_middle,D'E'F',t,1,1
R_3nkp2lVc7VCqnBs,extreme_middle,D'E'F',t,0,0.043478261
R_1msgSuzBPsnDzqW,extreme_beginning,D'E'F',t,0,0.142857143
R_2q1qJ6Mkzl8OXXm,control,D'E'F',t,0,0.2
R_3R4oDulMXxvMIzy,extreme_beginning,D'E'F',t,0,0
R_1meZHoIPLFilGQp,extreme_beginning,D'E'F',t,0,0
R_31t18JUIYETS0Sl,control,D'E'F',t,0,0.1
R_21mJsfQ0DKNDpRF,extreme_beginning,D'E'F',t,1,0
R_3KUYuhqOjg1gkba,extreme_middle,D'E'F',t,0,0
R_3KPDUlwLGI6o6aI,extreme_beginning,D'E'F',t,0,0.078947368
R_3j23PamcriDWW2y,extreme_middle,D'E'F',t,0,0
R_3GrF2aAKNrhSH5x,control,D'E'F',t,0,0
R_1JLLMSKUqfveBTB,extreme_middle,D'E'F',t,0,0.2
R_5neHIdbriCdkNSF,extreme_middle,D'E'F',t,0,0.388888889
R_262x7eQBOgVh3KI,extreme_middle,D'E'F',t,1,0.675675676
R_1Hjjhu0BZDcAetq,extreme_middle,D'E'F',t,1,0.724637681
R_wKJvzl2Orm1BbGN,extreme_beginning,D'E'F',t,0,0.833333333
R_7OGoXQDcs23Y1up,extreme_beginning,D'E'F',t,0,0
R_1IBqB6oRhJd9plO,control,D'E'F',t,0,0.5
R_2qDvwJ5hLXxr6Mp,extreme_beginning,D'E'F',t,0,0
R_aW5z5Kwr09It8Wd,control,D'E'F',t,0,1
R_1irFuqDA2K0AT7S,extreme_beginning,D'E'F',t,0,0.176470588
R_3EEbkB23XyPidSW,extreme_beginning,D'E'F',t,0,0.114285714
R_3dRgrt07RybhF7R,control,D'E'F',t,0,0
R_2UhmcUq2xhQZ6jW,extreme_beginning,D'E'F',t,0,0.597402597
R_12yhq4mbJozIZAE,control,D'E'F',t,0,0
R_1QozvRlhUrmbU5u,extreme_middle,D'E'F',t,0,0
R_2SviHWbO8HeGGcw,extreme_middle,D'E'F',t,0,0.361111111
R_3G3RSECdOrno94h,extreme_beginning,D'E'F',t,0,0.363636364
R_1dbsilywptSPlsH,control,D'E'F',t,0,0
R_1Kr0o8uh5quDP2u,extreme_middle,D'E'F',t,0,0
R_5pBabSWAPDgQXu1,extreme_beginning,D'E'F',t,1,0
R_7WgHdPfJv2jk8Eh,extreme_beginning,D'E'F',t,0,0.024390244
R_1CxbmGLUHxypK9b,extreme_middle,D'E'F',t,0,0
R_XFnSsO2sUJEYL73,extreme_beginning,D'E'F',t,0,0.26
R_1JXgazgE9JOWX1p,control,D'E'F',t,0,0.176470588
R_26myqnD2RcsuEX3,extreme_middle,D'E'F',t,0,1
R_1E4ETcfh1hRSHjw,extreme_beginning,D'E'F',t,0,0.388888889
R_4TrV2EcxSHS4I3D,extreme_beginning,D'E'F',t,0,0.255813953
R_3nTTrMO6UWYYfRd,control,D'E'F',t,0,0.209677419
R_12a5oSSOinlLQRt,control,D'E'F',t,1,0.361111111
R_3a7a4WBnLrhZvJ7,extreme_middle,D'E'F',t,0,0
R_1jCi4x6oU8wYXlh,extreme_middle,D'E'F',t,0,1
R_3h4mkNmd0vBd4hi,extreme_beginning,D'E'F',t,0,0.555555556
R_2QohgIzf3erci3U,extreme_beginning,D'E'F',t,0,0.272727273
R_1NqUySx7bUtuOa8,control,D'E'F',t,0,0.5
R_3O8Q3PrzJO6dDZn,extreme_middle,D'E'F',t,0,0.473684211
R_UQiXshggVHWaTqp,extreme_beginning,D'E'F',t,0,0.333333333
R_290NnfgqUwPFgD4,extreme_middle,D'E'F',t,0,0
R_1Id7f2lylkASCQm,extreme_beginning,D'E'F',t,0,0.192307692
R_3KUwLXZsjEFNQGc,extreme_middle,D'E'F',t,0,0.71
R_r39vf7IbOSG8VwJ,control,D'E'F',t,0,0.4375
R_2THHaKPY2pspN9a,extreme_beginning,D'E'F',t,0,0.523809524
R_3kcBMYqh5L1PRrP,extreme_middle,D'E'F',t,0,0.454545455
R_2xJguYeVHnA7cpy,control,D'E'F',t,0,0
R_1ervl5bDJwAgWl7,extreme_middle,D'E'F',t,0,0.736111111
R_2pRYddSni5mzomh,extreme_beginning,D'E'F',t,0,0.117647059
R_2ePAevB4cv4KRGq,control,D'E'F',t,0,0
R_1op6k7f2G8X76Ig,extreme_beginning,D'E'F',t,0,1
R_3sv7r2Azrarma2Y,extreme_middle,D'E'F',t,0,1
R_2BbXsi8mqCBqWKF,extreme_beginning,D'E'F',t,0,0.361111111
R_Z8mX7kqVgyth3EJ,extreme_middle,D'E'F',t,0,0.4875
R_1Gw3KISDNTW93qL,control,D'E'F',t,0,0.346938776
R_1DC5isy9Gs9bZTc,extreme_middle,D'E'F',t,0,0
R_3fwnu1b7sw2z8rq,extreme_beginning,D'E'F',t,0,0
R_3htNY8RZGaScOnh,extreme_beginning,D'E'F',t,0,0
R_3P4WeZ9eO32BGEl,extreme_middle,D'E'F',t,0,0
R_4GfA8fBXX4pDO2l,extreme_beginning,D'E'F',t,0,0.44
R_ujBUvZQE6fQbOh3,extreme_middle,D'E'F',t,0,0.519230769
R_3Mlr9EYgRfqUjux,extreme_middle,D'E'F',t,0,0.432432432
R_1esBXcoD1GrYXov,extreme_beginning,D'E'F',t,0,0.197916667
R_a5hwKe8LsLSHCSt,extreme_beginning,D'E'F',t,0,0.304347826
R_XTYCLOq35UNHpvj,extreme_middle,D'E'F',t,0,0.315789474
R_2aRJbKRgiic5eDA,control,D'E'F',t,1,0
R_1is7nEUmhdzzOY2,extreme_middle,D'E'F',t,0,0
R_1DHULI7KiUivVeO,extreme_beginning,D'E'F',t,0,0
R_1cTaUGH3PvbWf5K,control,D'E'F',t,0,0.388888889
R_3FLPOmxwiYhWKYm,extreme_beginning,D'E'F',t,1,0.578947368
R_3hlk5n8d9OAUjaV,extreme_beginning,D'E'F',t,1,0.958333333
R_2dvaBZY83VXhly4,extreme_middle,D'E'F',t,0,0
R_12Fo8IsEH6yVnI0,control,D'E'F',t,0,0
R_2tamYcBzppFX8y3,extreme_middle,D'E'F',t,0,0
R_3F4fA2oJpCZ0dz7,extreme_middle,D'E'F',t,0,0.263157895
R_1cUMRJTtwgWvOjB,extreme_middle,D'E'F',t,0,0.28
R_Y9UxCLAl4HsJgE9,extreme_beginning,D'E'F',t,0,0.356164384
R_2AGeEG2XeXZ1zaK,extreme_beginning,D'E'F',t,0,0.2
R_3MuO5yN11CvpVQj,extreme_beginning,D'E'F',t,1,1
R_zYAdkSwABaF5VBL,extreme_beginning,D'E'F',t,0,0.25
R_3hxx1WITMDhT8bD,extreme_middle,D'E'F',t,0,0.704545455
R_3JaQi5ho0IoU3J9,extreme_middle,D'E'F',t,0,0
R_1DnzdIQgKAvNmKK,control,D'E'F',t,1,0
R_6ujlQgHsk3ct0wV,extreme_beginning,D'E'F',t,0,1
R_3oYNmeb5Dv247gO,control,D'E'F',t,0,0
R_Rtvkzr7H4vOBGOl,extreme_beginning,D'E'F',t,1,0.361111111
R_1GNuRnhwxaQNVoG,extreme_middle,D'E'F',t,0,0.45
R_eQbMApWN86xzeuZ,extreme_middle,D'E'F',t,0,0.361111111
R_12Ga27HmrDxYLNS,extreme_beginning,D'E'F',t,0,0.085106383
R_1JFlB2JcRy0JCRR,extreme_beginning,D'E'F',t,0,0.166666667
R_1flPSw45cH8CnhU,extreme_middle,D'E'F',t,0,0
R_2fpvLuMujjX9Lkp,control,D'E'F',t,0,0.418181818
R_2t3eDDkWhYjoBCi,extreme_beginning,D'E'F',t,0,0
R_31Gj5PMyfU1WKkL,extreme_beginning,D'E'F',t,0,0.273972603
R_ZwacFo8P2cwXIS5,extreme_middle,D'E'F',t,0,0
R_2RazpL28wSHnFkA,extreme_beginning,D'E'F',t,0,0
R_2ElNujazusonScq,extreme_middle,D'E'F',t,0,0
R_1BXiHmQ9KAo8gK7,extreme_beginning,D'E'F',t,1,0.595238095
R_AnfeTCituS9Nqw1,extreme_middle,D'E'F',t,0,0
R_Ai0nzSDAkwOG8XT,extreme_middle,D'E'F',t,0,0
R_1DU0aHM8dbj9qvd,control,D'E'F',t,0,0.333333333
R_x44hghklTkapy1j,extreme_beginning,D'E'F',t,0,0
R_08871c0xcUKCpEJ,extreme_middle,D'E'F',t,0,1
R_1H5eBANT8ppVUv4,extreme_middle,D'E'F',t,0,0
R_C8IDm3R6Dq2gRXP,control,D'E'F',t,0,1
R_1NkqSzdtDc6w6NJ,extreme_beginning,D'E'F',t,1,0
R_3dDGywl7W8AZOfm,extreme_middle,D'E'F',t,0,0
R_yUPE01ojtpmxhSx,extreme_beginning,D'E'F',t,0,0
R_RboI5615VURlmb7,control,D'E'F',t,0,0
R_2f8KYp6KmTPd5ZH,extreme_beginning,D'E'F',t,0,0
R_2BbA7jo8IJdPEcI,extreme_middle,D'E'F',t,0,0.527777778
R_AjPb2rUjd5dCS3v,control,D'E'F',t,0,0.345679012
R_3KrvFlAlbApwRul,extreme_beginning,D'E'F',t,0,0
R_2t6i0fxaM6BGTJV,extreme_middle,D'E'F',t,0,0.304347826
R_24vcRs25W2ry4Uy,extreme_middle,D'E'F',t,0,0.59
R_33C3dtuOPCt1y4B,extreme_middle,D'E'F',t,0,0.490566038
R_1kFB24JmqeZtmkW,extreme_beginning,D'E'F',t,0,0
R_1DTg0726z4NNaDr,extreme_beginning,D'E'F',t,0,0
R_1eDn5iJQq9gcecz,control,D'E'F',t,0,0.433962264
R_31bxKZ2s3Q2Ire0,extreme_middle,D'E'F',t,0,0.310344828
R_1o56lDNXKma6HL1,extreme_middle,D'E'F',t,0,0.357142857
R_2e4sIFYSGnJik8Y,control,D'E'F',t,1,0.3
R_1PemwnzOpBD4rgw,extreme_middle,D'E'F',t,0,1
R_afPwtbJjZovz4Ah,extreme_beginning,D'E'F',t,0,0.775
R_1LiXlWUE8O5wniN,control,D'E'F',t,0,0
R_2ZHzgVEd0rhLPgx,extreme_middle,D'E'F',t,0,0.571428571
R_2PtJsE5nUleoO5s,extreme_beginning,D'E'F',t,0,0.782051282
R_ykAX8rZO0GazIXL,extreme_beginning,D'E'F',t,0,0
R_RResroOjyPLW0I9,extreme_middle,D'E'F',t,0,0
R_SAY92XgrT3duS7D,extreme_middle,D'E'F',t,0,0.029411765
R_3nl5bHZrCj9fnol,extreme_middle,D'E'F',t,0,0
R_3nMdn9LOZLw5N19,extreme_middle,D'E'F',t,0,0.102941176
R_DxdKW4CTOyp2JqN,extreme_middle,D'E'F',t,0,1
R_8q2tSOLpH6PwBWx,extreme_beginning,D'E'F',t,0,0.064102564
R_2v6ZqpdqkGAmZpr,control,D'E'F',t,0,0
R_12SijG3sohMsGLN,extreme_middle,D'E'F',t,1,0.653846154
R_3ptKeBigOJrxIoi,extreme_middle,D'E'F',t,0,0.5
R_268O1S4IUw3o1Me,extreme_middle,D'E'F',t,0,0
